Bin,symbol,size,color,fillcol,position
HMP_2012__SRS014690__bin.23,2,1,#fea873,1,1
CMC026.B.bin.r.5,2,1,#fea873,1,1
CMC010.B.bin.r.72,2,1,#fea873,1,1
ERS12516980.bin.r.66,2,1,#fea873,1,1
CMC039.B.bin.r.55,2,1,#fea873,1,1
HMP_2012__SRS024355__bin.12,2,1,#fea873,1,1
MGYG000298348,2,1,#fea873,1,1
HMP_2012__SRS019980__bin.17,2,1,#fea873,1,1
CMC031.B.bin.r.36,2,1,#fea873,1,1
HMP_2012__SRS052876__bin.6,2,1,#fea873,1,1
ERS12516970.bin.r.73,2,1,#fea873,1,1
HMP_2012__SRS047113__bin.67,2,1,#fea873,1,1
HMP_2012__SRS058053__bin.37,2,1,#fea873,1,1
HMP_2012__SRS015278__bin.22,2,1,#fea873,1,1
HMP_2012__SRS023841__bin.20,2,1,#fea873,1,1
CMC008.B.bin.r.12,2,1,#fea873,1,1
HMP_2012__SRS016331__bin.6,2,1,#fea873,1,1
CMC016.B.bin.r.97,2,1,#fea873,1,1
HMP_2012__SRS015215__bin.31,2,1,#fea873,1,1
CMC032.B.bin.r.30,2,1,#fea873,1,1
HMP_2012__SRS022536__bin.62,2,1,#fea873,1,1
HMP_2012__SRS011255__bin.59,2,1,#fea873,1,1
HMP_2012__SRS013252__bin.44,2,1,#fea873,1,1
HMP_2012__SRS018443__bin.35,2,1,#fea873,1,1
CMC034.B.bin.r.74,2,1,#fea873,1,1
HMP_2012__SRS015574__bin.26,2,1,#fea873,1,1
HMP_2012__SRS018337__bin.5,2,1,#fea873,1,1
HMP_2012__SRS015899__bin.9,2,1,#fea873,1,1
CMC043.B.bin.r.25,2,1,#fea873,1,1
CMC040.B.bin.r.76,2,1,#fea873,1,1
GWHAQKH00000000,2,1,#fea873,1,1
ERS12516944.bin.r.14,2,1,#fea873,1,1
CM_cf__CF_TNFC034SA_t1M16__bin.5,2,1,#fea873,1,1
HMP_2012__SRS015797__bin.52,2,1,#fea873,1,1
GWHARUM00000000,2,1,#fea873,1,1
GWHARVH00000000,2,1,#fea873,1,1
GWHAQRJ00000000,2,1,#fea873,1,1
GWHARHH00000000,2,1,#fea873,1,1
GWHAQCO00000000,2,1,#fea873,1,1
GWHAREU00000000,2,1,#fea873,1,1
GWHARCB00000000,2,1,#fea873,1,1
GWHAPQR00000000,2,1,#fea873,1,1
ERS12516970.bin.r.31,2,1,#fea873,1,1
GWHARHV00000000,2,1,#fea873,1,1
GWHAQWL00000000,2,1,#fea873,1,1
GWHAQJX00000000,2,1,#fea873,1,1
GWHARFA00000000,2,1,#fea873,1,1
GWHAQHL00000000,2,1,#fea873,1,1
GWHAPPI00000000,2,1,#fea873,1,1
GWHAQKD00000000,2,1,#fea873,1,1
ERS12516954.bin.r.5,2,1,#fea873,1,1
CMC040.B.bin.r.73,2,1,#fea873,1,1
GWHARAU00000000,2,1,#fea873,1,1
GWHARHQ00000000,2,1,#fea873,1,1
HMP_2012__SRS062878__bin.5,2,1,#fea873,1,1
GWHAQIQ00000000,2,1,#fea873,1,1
GWHARKD00000000,2,1,#fea873,1,1
GWHARCR00000000,2,1,#fea873,1,1
HMP_2012__SRS013164__bin.4,2,1,#fea873,1,1
GWHAQIG00000000,2,1,#fea873,1,1
GWHAQQS00000000,2,1,#fea873,1,1
CMC021.B.bin.r.89,2,1,#fea873,1,1
GWHARJR00000000,2,1,#fea873,1,1
HMP_2012__SRS012279__bin.44,2,1,#fea873,1,1
GWHAQRS00000000,2,1,#fea873,1,1
GWHAQJE00000000,2,1,#fea873,1,1
GWHARLP00000000,2,1,#fea873,1,1
GWHARXM00000000,2,1,#fea873,1,1
GWHARCH00000000,2,1,#fea873,1,1
CMC007.B.bin.r.59,2,1,#fea873,1,1
GWHAPSD00000000,2,1,#fea873,1,1
GWHAPUM00000000,2,1,#fea873,1,1
GWHAQWM00000000,2,1,#fea873,1,1
GWHARRT00000000,2,1,#fea873,1,1
ERS12516935.bin.r.19,2,1,#fea873,1,1
GWHAQEF00000000,2,1,#fea873,1,1
GWHAQUJ00000000,2,1,#fea873,1,1
GWHAQSU00000000,2,1,#fea873,1,1
CMC008.B.bin.r.30,2,1,#fea873,1,1
GWHARCD00000000,2,1,#fea873,1,1
GWHAQFB00000000,2,1,#fea873,1,1
GWHAQUB00000000,2,1,#fea873,1,1
GWHARAE00000000,2,1,#fea873,1,1
GWHARGE00000000,2,1,#fea873,1,1
GWHAQDX00000000,2,1,#fea873,1,1
MGYG000299040,2,1,#fea873,1,1
GWHARTE00000000,2,1,#fea873,1,1
GWHAPVL00000000,2,1,#fea873,1,1
GWHAPRM00000000,2,1,#fea873,1,1
GWHARJK00000000,2,1,#fea873,1,1
GWHARHY00000000,2,1,#fea873,1,1
GWHAQRL00000000,2,1,#fea873,1,1
GWHARWC00000000,2,1,#fea873,1,1
GWHAQXL00000000,2,1,#fea873,1,1
GWHARNU00000000,2,1,#fea873,1,1
GWHARVR00000000,2,1,#fea873,1,1
CMC034.B.bin.r.79,2,1,#fea873,1,1
GWHAQTQ00000000,2,1,#fea873,1,1
GWHAQRH00000000,2,1,#fea873,1,1
GWHAPRC00000000,2,1,#fea873,1,1
GWHARLY00000000,2,1,#fea873,1,1
ERS12516993.bin.r.10,2,1,#fea873,1,1
ERS12516967.bin.r.2,2,1,#fea873,1,1
CM_cf__CF_TNFC017SA_t1M16__bin.20,2,1,#fea873,1,1
GWHAPWC00000000,2,1,#fea873,1,1
GWHAQIN00000000,2,1,#fea873,1,1
GWHARDD00000000,2,1,#fea873,1,1
GWHARRX00000000,2,1,#fea873,1,1
GWHARLO00000000,2,1,#fea873,1,1
GWHAPQB00000000,2,1,#fea873,1,1
GWHARUY00000000,2,1,#fea873,1,1
GWHAPXX00000000,2,1,#fea873,1,1
GWHAROA00000000,2,1,#fea873,1,1
ERS12516936.bin.r.8,2,1,#fea873,1,1
HMP_2012__SRS024441__bin.14,2,1,#fea873,1,1
HMP_2012__SRS057205__bin.45,2,1,#fea873,1,1
GWHAQUI00000000,2,1,#fea873,1,1
ERS12516973.bin.r.36,2,1,#fea873,1,1
GWHAQEP00000000,2,1,#fea873,1,1
GWHAQIV00000000,2,1,#fea873,1,1
HMP_2012__SRS058808__bin.61,2,1,#fea873,1,1
HMP_2012__SRS018665__bin.38,2,1,#fea873,1,1
HMP_2012__SRS051930__bin.53,2,1,#fea873,1,1
HMP_2012__SRS075410__bin.15,2,1,#fea873,1,1
CMC010.B.bin.r.76,2,1,#fea873,1,1
HMP_2012__SRS052876__bin.47,2,1,#fea873,1,1
GWHAQWD00000000,2,1,#fea873,1,1
HMP_2012__SRS013252__bin.5,2,1,#fea873,1,1
GWHAQNW00000000,2,1,#fea873,1,1
GWHARMB00000000,2,1,#fea873,1,1
GWHAQWH00000000,2,1,#fea873,1,1
GWHAQDE00000000,2,1,#fea873,1,1
GWHARES00000000,2,1,#fea873,1,1
GWHARYE00000000,2,1,#fea873,1,1
ERS12516968.bin.r.1,2,1,#fea873,1,1
HMP_2012__SRS043663__bin.12,2,1,#fea873,1,1
GWHARLM00000000,2,1,#fea873,1,1
GWHAQRV00000000,2,1,#fea873,1,1
GWHAQTW00000000,2,1,#fea873,1,1
GWHARGC00000000,2,1,#fea873,1,1
GWHARLT00000000,2,1,#fea873,1,1
GWHAQSS00000000,2,1,#fea873,1,1
GWHAQEV00000000,2,1,#fea873,1,1
HMP_2012__SRS018145__bin.36,2,1,#fea873,1,1
CMC033.B.bin.r.2,2,1,#fea873,1,1
GWHARMW00000000,2,1,#fea873,1,1
GWHARVV00000000,2,1,#fea873,1,1
ERS1202885.bin.r.10,2,1,#fea873,1,1
CM_cf__CF_TNFC005SA_t1M15__bin.14,2,1,#fea873,1,1
GWHAPLU00000000,2,1,#fea873,1,1
HMP_2012__SRS017007__bin.65,2,1,#fea873,1,1
HMP_2012__SRS013946__bin.17,2,1,#fea873,1,1
GWHAQQN00000000,2,1,#fea873,1,1
GWHARYC00000000,2,1,#fea873,1,1
GWHAPXF00000000,2,1,#fea873,1,1
GWHAQJN00000000,2,1,#fea873,1,1
GWHAPTM00000000,2,1,#fea873,1,1
ERS3774380.bin.r.5,2,1,#fea873,1,1
CMC030.B.bin.r.4,2,1,#fea873,1,1
CMC022.B.bin.r.68,2,1,#fea873,1,1
CM_periimplantitis__SP_283SPT_T016__bin.8,2,1,#fea873,1,1
GWHARBX00000000,2,1,#fea873,1,1
ERS6955148.bin.r.13,2,1,#fea873,1,1
ERSX0003003.bin.r.59,2,1,#fea873,1,1
CMC007.B.bin.r.19,2,1,#fea873,1,1
CMC011.B.bin.r.4,2,1,#fea873,1,1
GWHAPZB00000000,2,1,#fea873,1,1
GWHAPZH00000000,2,1,#fea873,1,1
GWHAPXP00000000,2,1,#fea873,1,1
GWHAQPY00000000,2,1,#fea873,1,1
GWHAQJL00000000,2,1,#fea873,1,1
GWHAQVI00000000,2,1,#fea873,1,1
GWHAQOG00000000,2,1,#fea873,1,1
GWHARGH00000000,2,1,#fea873,1,1
HMP_2012__SRS051930__bin.19,2,1,#fea873,1,1
HMP_2012__SRS047113__bin.76,2,1,#fea873,1,1
GWHARWT00000000,2,1,#fea873,1,1
GWHARMG00000000,2,1,#fea873,1,1
GWHAQTV00000000,2,1,#fea873,1,1
GWHARDM00000000,2,1,#fea873,1,1
HMP_2012__SRS014578__bin.52,2,1,#fea873,1,1
GWHAPME00000000,2,1,#fea873,1,1
GWHARVA00000000,2,1,#fea873,1,1
GWHAREX00000000,2,1,#fea873,1,1
ERS3774422.bin.r.2,2,1,#fea873,1,1
GWHAPVT00000000,2,1,#fea873,1,1
GWHAQCH00000000,2,1,#fea873,1,1
GWHARSW00000000,2,1,#fea873,1,1
GWHARIE00000000,2,1,#fea873,1,1
CMC040.B.bin.r.25,2,1,#fea873,1,1
GWHARXR00000000,2,1,#fea873,1,1
GWHARQC00000000,2,1,#fea873,1,1
GWHARSS00000000,2,1,#fea873,1,1
GWHARBM00000000,2,1,#fea873,1,1
GWHAQTG00000000,2,1,#fea873,1,1
GWHARTJ00000000,2,1,#fea873,1,1
GWHARUR00000000,2,1,#fea873,1,1
GWHAQRZ00000000,2,1,#fea873,1,1
GWHARTR00000000,2,1,#fea873,1,1
ERS12516964.bin.r.46,2,1,#fea873,1,1
GWHAREA00000000,2,1,#fea873,1,1
HMP_2012__SRS018394__bin.32,2,1,#fea873,1,1
CMC001.B.bin.r.57,2,1,#fea873,1,1
GWHAPZR00000000,2,1,#fea873,1,1
CMC016.B.bin.r.27,2,1,#fea873,1,1
GWHARSP00000000,2,1,#fea873,1,1
GWHARMA00000000,2,1,#fea873,1,1
GWHAQRQ00000000,2,1,#fea873,1,1
HMP_2012__SRS011126__bin.64,2,1,#fea873,1,1
GWHAPTO00000000,2,1,#fea873,1,1
GWHARXC00000000,2,1,#fea873,1,1
CMC038.B.bin.r.59,2,1,#fea873,1,1
GWHAQQA00000000,2,1,#fea873,1,1
HMP_2012__SRS016331__bin.38,2,1,#fea873,1,1
HMP_2012__SRS053917__bin.39,2,1,#fea873,1,1
GWHAPSJ00000000,2,1,#fea873,1,1
ERS12516966.bin.r.22,2,1,#fea873,1,1
HMP_2012__SRS019028__bin.30,2,1,#fea873,1,1
HMP_2012__SRS012285__bin.19,2,1,#fea873,1,1
HMP_2012__SRS015803__bin.7,2,1,#fea873,1,1
HMP_2012__SRS013252__bin.61,2,1,#fea873,1,1
CM_periimplantitis__SP_344SPT_T016__bin.9,2,1,#fea873,1,1
HMP_2012__SRS017139__bin.8,2,1,#fea873,1,1
HMP_2012__SRS018665__bin.20,2,1,#fea873,1,1
CMC008.B.bin.r.6,2,1,#fea873,1,1
GWHAPWQ00000000,2,1,#fea873,1,1
HMP_2012__SRS014473__bin.1,2,1,#fea873,1,1
ERS9656248.bin.r.8,2,1,#fea873,1,1
CMC018.B.bin.r.100,2,1,#fea873,1,1
ERS3395771.bin.r.21,2,1,#fea873,1,1
ERS9656248.bin.r.1,2,1,#fea873,1,1
CMC016.B.bin.r.102,2,1,#fea873,1,1
ERS2985743.bin.r.15,2,1,#fea873,1,1
ERSX0002001.bin.r.27,2,1,#fea873,1,1
CMC038.A.bin.r.34,2,1,#fea873,1,1
ERS12516962.bin.r.40,2,1,#fea873,1,1
ERS3774379.bin.r.14,2,1,#fea873,1,1
HMP_2012__SRS014476__bin.55,2,1,#fea873,1,1
SRS15300789.bin.r.7,2,1,#fea873,1,1
ERS12516983.bin.r.23,2,1,#fea873,1,1
ERS3774383.bin.r.2,2,1,#fea873,1,1
GWHAQZX00000000,2,1,#fea873,1,1
GWHAQYO00000000,2,1,#fea873,1,1
ERS2985767.bin.r.4,2,1,#fea873,1,1
ERS3774438.bin.r.2,2,1,#fea873,1,1
SRS15300790.bin.r.3,2,1,#fea873,1,1
GWHAQXI00000000,2,1,#fea873,1,1
GWHAQQX00000000,2,1,#fea873,1,1
ERS6955135.bin.r.7,2,1,#fea873,1,1
CM_cf__CF_TNFC018SA_t5M17__bin.2,2,1,#fea873,1,1
ERS1202869.bin.r.12,2,1,#fea873,1,1
ERS6955167.bin.r.21,2,1,#fea873,1,1
ERS6955165.bin.r.6,2,1,#fea873,1,1
ERS6955167.bin.r.7,2,1,#fea873,1,1
ERS3774435.bin.r.1,2,1,#fea873,1,1
ERS6955112.bin.r.4,2,1,#fea873,1,1
SEQF1413.1,2,1,#fea873,1,1
ERS6955170.bin.r.16,2,1,#fea873,1,1
ERS6955168.bin.r.4,2,1,#fea873,1,1
ERS6955181.bin.r.3,2,1,#fea873,1,1
ERS6955130.bin.r.34,2,1,#fea873,1,1
ERS6955177.bin.r.3,2,1,#fea873,1,1
ERSX0004012.bin.r.4,2,1,#fea873,1,1
SRS473746.bin.r.17,2,1,#fea873,1,1
SRS3078139.bin.r.1,2,1,#fea873,1,1
ERS6955113.bin.r.7,2,1,#fea873,1,1
ERS6955130.bin.r.39,2,1,#fea873,1,1
ERS3395771.bin.r.3,2,1,#fea873,1,1
ERS3774422.bin.r.45,2,1,#fea873,1,1
ERS3774380.bin.r.25,2,1,#fea873,1,1
CM_cf__CF_TNFC017SA_t3M17__bin.1,2,1,#fea873,1,1
ERS3774490.bin.r.7,2,1,#fea873,1,1
ERS3887042.bin.r.1,2,1,#fea873,1,1
ERS3774460.bin.r.5,2,1,#fea873,1,1
ERS6955162.bin.r.12,2,1,#fea873,1,1
ERS6955168.bin.r.8,2,1,#fea873,1,1
ERS6955177.bin.r.4,2,1,#fea873,1,1
SRS3078113.bin.r.1,2,1,#fea873,1,1
SRS3078198.bin.r.2,2,1,#fea873,1,1
SRS3078095.bin.r.2,2,1,#fea873,1,1
ERS6955144.bin.r.9,2,1,#fea873,1,1
CMC030.B.bin.r.84,2,1,#fea873,1,1
ERS6256700.bin.r.3,2,1,#fea873,1,1
ERS3774400.bin.r.9,2,1,#fea873,1,1
ERS3774488.bin.r.18,2,1,#fea873,1,1
ERS3774435.bin.r.2,2,1,#fea873,1,1
MGYG000298400,2,1,#fea873,1,1
MGYG000299073,2,1,#fea873,1,1
MGYG000298221,2,1,#fea873,1,1
GWHAQGF00000000,2,1,#fea873,1,1
GWHARTD00000000,2,1,#fea873,1,1
ERS12516952.bin.r.24,2,1,#fea873,1,1
GWHAQKV00000000,2,1,#fea873,1,1
GWHAPQD00000000,2,1,#fea873,1,1
CM_periimplantitis__SP_383SPT_T016__bin.4,2,1,#fea873,1,1
HMP_2012__SRS015574__bin.10,2,1,#fea873,1,1
CMC033.B.bin.r.13,2,1,#fea873,1,1
ERS3774380.bin.r.7,2,1,#fea873,1,1
HMP_2012__SRS050628__bin.8,2,1,#fea873,1,1
CMC040.B.bin.r.44,2,1,#fea873,1,1
CMC020.B.bin.r.33,2,1,#fea873,1,1
CMC037.B.bin.r.8,2,1,#fea873,1,1
MGYG000298725,2,1,#fea873,1,1
HMP_2012__SRS014473__bin.20,2,1,#fea873,1,1
ERS6955144.bin.r.26,2,1,#fea873,1,1
ERS6955115.bin.r.5,2,1,#fea873,1,1
GWHAPVD00000000,2,1,#fea873,1,1
ERS12516981.bin.r.3,2,1,#fea873,1,1
ERS12516990.bin.r.5,2,1,#fea873,1,1
ERS3774486.bin.r.9,2,1,#fea873,1,1
GWHARFB00000000,2,1,#fea873,1,1
GWHARPS00000000,2,1,#fea873,1,1
GWHARPP00000000,2,1,#fea873,1,1
SRS740679.bin.r.2,2,1,#fea873,1,1
ERSX0002001.bin.r.13,2,1,#fea873,1,1
ERS2985755.bin.r.2,2,1,#fea873,1,1
ERS3774485.bin.r.31,2,1,#fea873,1,1
BritoIL_2016__M2.48.SA__bin.11,2,1,#fea873,1,1
ERS12516947.bin.r.13,2,1,#fea873,1,1
HMP_2012__SRS018337__bin.9,2,1,#fea873,1,1
ERS2985757.bin.r.8,2,1,#fea873,1,1
CMC020.B.bin.r.46,2,1,#fea873,1,1
ERS4042427.bin.r.1,2,1,#fea873,1,1
ERS2985758.bin.r.1,2,1,#fea873,1,1
ERS6205394.bin.r.6,2,1,#fea873,1,1
HMP_2012__SRS017814__bin.20,2,1,#fea873,1,1
ERS3774488.bin.r.13,2,1,#fea873,1,1
ERSX0003001.bin.r.40,2,1,#fea873,1,1
ERS2985761.bin.r.11,2,1,#fea873,1,1
ERS12516986.bin.r.24,2,1,#fea873,1,1
ERS4545903.bin.r.3,2,1,#fea873,1,1
GWHAQGV00000000,2,1,#fea873,1,1
GWHAQRD00000000,2,1,#fea873,1,1
FerrettiP_2018__CA_C10052MS2903SA_t0M16__bin.13,2,1,#fea873,1,1
HMP_2012__SRS042910__bin.47,2,1,#fea873,1,1
CMC040.B.bin.r.71,2,1,#fea873,1,1
ERS12516982.bin.r.14,2,1,#fea873,1,1
GWHARBG00000000,2,1,#fea873,1,1
MGYG000298086,2,1,#fea873,1,1
MGYG000298086,2,1,#fea873,1,1
ERS12516932.bin.r.9,2,1,#fea873,1,1
HMP_2012__SRS045197__bin.39,2,1,#fea873,1,1
GWHAQGD00000000,2,1,#fea873,1,1
ERS1202869.bin.r.2,2,1,#fea873,1,1
GWHARAS00000000,2,1,#fea873,1,1
BritoIL_2016__W2.43.SA__bin.4,2,1,#fea873,1,1
GWHAPQU00000000,2,1,#fea873,1,1
GWHARPM00000000,2,1,#fea873,1,1
MGYG000298191,2,1,#fea873,1,1
BritoIL_2016__M1.20.SA__bin.2,2,1,#fea873,1,1
BritoIL_2016__W2.23.SA__bin.4,2,1,#fea873,1,1
BritoIL_2016__W1.5.SA__bin.2,2,1,#fea873,1,1
CMC006.B.bin.r.41,2,1,#fea873,1,1
ERS3774378.bin.r.24,2,1,#fea873,1,1
HMP_2012__SRS052604__bin.13,2,1,#fea873,1,1
GWHAPZO00000000,2,1,#fea873,1,1
ERS3395770.bin.r.13,2,1,#fea873,1,1
ERS2985742.bin.r.3,2,1,#fea873,1,1
CMC046.B.bin.r.53,2,1,#fea873,1,1
ERS6955142.bin.r.2,2,1,#fea873,1,1
ERS12516962.bin.r.17,2,1,#fea873,1,1
HMP_2012__SRS016746__bin.13,2,1,#fea873,1,1
GWHARNG00000000,2,1,#fea873,1,1
HMP_2012__SRS023938__bin.19,2,1,#fea873,1,1
HMP_2012__SRS016360__bin.5,2,1,#fea873,1,1
GWHAPQS00000000,2,1,#fea873,1,1
ERS3774380.bin.r.15,2,1,#fea873,1,1
ERS6955148.bin.r.14,2,1,#fea873,1,1
ERS4545917.bin.r.2,2,1,#fea873,1,1
ERS6955162.bin.r.6,2,1,#fea873,1,1
ERS6955162.bin.r.5,2,1,#fea873,1,1
ERS6955165.bin.r.7,2,1,#fea873,1,1
ERS6955177.bin.r.2,2,1,#fea873,1,1
ERS3774441.bin.r.15,2,1,#fea873,1,1
ERS6955170.bin.r.18,2,1,#fea873,1,1
ERS6955165.bin.r.19,2,1,#fea873,1,1
ERS6955179.bin.r.4,2,1,#fea873,1,1
ERS1202869.bin.r.5,2,1,#fea873,1,1
ERS1202869.bin.r.14,2,1,#fea873,1,1
ERS6955165.bin.r.21,2,1,#fea873,1,1
MGYG000298929,2,1,#fea873,1,1
ERS12516962.bin.r.49,2,1,#fea873,1,1
ERS9656264.bin.r.2,2,1,#fea873,1,1
ERS6955177.bin.r.7,2,1,#fea873,1,1
ERS6955181.bin.r.4,2,1,#fea873,1,1
ERS3774404.bin.r.1,2,1,#fea873,1,1
ERS12516963.bin.r.40,2,1,#fea873,1,1
ERS4545913.bin.r.3,2,1,#fea873,1,1
ERS4545903.bin.r.1,2,1,#fea873,1,1
GWHAQSR00000000,2,1,#fea873,1,1
GWHARCL00000000,2,1,#fea873,1,1
GWHARHZ00000000,2,1,#fea873,1,1
HMP_2012__SRS043755__bin.27,2,1,#fea873,1,1
HMP_2012__SRS020226__bin.5,2,1,#fea873,1,1
GWHARLB00000000,2,1,#fea873,1,1
GWHAPYP00000000,2,1,#fea873,1,1
GWHAPSI00000000,2,1,#fea873,1,1
GWHAPZF00000000,2,1,#fea873,1,1
GWHARNN00000000,2,1,#fea873,1,1
GWHARHU00000000,2,1,#fea873,1,1
GWHARGX00000000,2,1,#fea873,1,1
ERS3774381.bin.r.2,2,1,#fea873,1,1
GWHARAR00000000,2,1,#fea873,1,1
GWHAQHB00000000,2,1,#fea873,1,1
GWHARPB00000000,2,1,#fea873,1,1
GWHAQEG00000000,2,1,#fea873,1,1
GWHARMF00000000,2,1,#fea873,1,1
GWHARID00000000,2,1,#fea873,1,1
GWHARTN00000000,2,1,#fea873,1,1
GWHARWS00000000,2,1,#fea873,1,1
ERS12516985.bin.r.26,2,1,#fea873,1,1
GWHARXQ00000000,2,1,#fea873,1,1
GWHARFS00000000,2,1,#fea873,1,1
GWHARNQ00000000,2,1,#fea873,1,1
GWHARHI00000000,2,1,#fea873,1,1
GWHAQZC00000000,2,1,#fea873,1,1
GWHAQGW00000000,2,1,#fea873,1,1
GWHAQZF00000000,2,1,#fea873,1,1
GWHARJG00000000,2,1,#fea873,1,1
GWHAQTO00000000,2,1,#fea873,1,1
GWHARVI00000000,2,1,#fea873,1,1
GWHAPNK00000000,2,1,#fea873,1,1
GWHAQYR00000000,2,1,#fea873,1,1
GWHAQVT00000000,2,1,#fea873,1,1
GWHAQQH00000000,2,1,#fea873,1,1
ERS3774383.bin.r.5,2,1,#fea873,1,1
GWHAQXP00000000,2,1,#fea873,1,1
ERS3774393.bin.r.2,2,1,#fea873,1,1
ERS12516970.bin.r.18,2,1,#fea873,1,1
CMC025.B.bin.r.16,2,1,#fea873,1,1
CMC040.B.bin.r.79,2,1,#fea873,1,1
ERS6636090.bin.r.9,2,1,#fea873,1,1
GWHAQKS00000000,2,1,#fea873,1,1
HMP_2012__SRS014271__bin.71,2,1,#fea873,1,1
GWHARRI00000000,2,1,#fea873,1,1
HMP_2012__SRS043239__bin.17,2,1,#fea873,1,1
GWHAQWZ00000000,2,1,#fea873,1,1
GWHAQBE00000000,2,1,#fea873,1,1
GWHAPRR00000000,2,1,#fea873,1,1
GWHAROJ00000000,2,1,#fea873,1,1
GWHAQCE00000000,2,1,#fea873,1,1
GWHAQSZ00000000,2,1,#fea873,1,1
HMP_2012__SRS042910__bin.6,2,1,#fea873,1,1
GWHARDN00000000,2,1,#fea873,1,1
GWHAQKC00000000,2,1,#fea873,1,1
ERS3395769.bin.r.20,2,1,#fea873,1,1
ERS1202885.bin.r.4,2,1,#fea873,1,1
GWHAQLP00000000,2,1,#fea873,1,1
HMP_2012__SRS022079__bin.1,2,1,#fea873,1,1
GWHAQMR00000000,2,1,#fea873,1,1
ERS3774487.bin.r.16,2,1,#fea873,1,1
HMP_2012__SRS014684__bin.1,2,1,#fea873,1,1
GWHARAV00000000,2,1,#fea873,1,1
GWHARUG00000000,2,1,#fea873,1,1
GWHARWL00000000,2,1,#fea873,1,1
GWHARQX00000000,2,1,#fea873,1,1
GWHARNF00000000,2,1,#fea873,1,1
GWHAREP00000000,2,1,#fea873,1,1
GWHARSV00000000,2,1,#fea873,1,1
BritoIL_2016__W2.43.SA__bin.6,2,1,#fea873,1,1
HMP_2012__SRS015893__bin.30,2,1,#fea873,1,1
GWHAQTU00000000,2,1,#fea873,1,1
MGYG000298671,2,1,#fea873,1,1
ERS12516984.bin.r.2,2,1,#fea873,1,1
CMC003.B.bin.r.25,2,1,#fea873,1,1
GWHAQCU00000000,2,1,#fea873,1,1
HMP_2012__SRS053603__bin.5,2,1,#fea873,1,1
CMC006.B.bin.r.39,2,1,#fea873,1,1
ERS12516950.bin.r.8,2,1,#fea873,1,1
HMP_2012__SRS022143__bin.68,2,1,#fea873,1,1
HMP_2012__SRS019872__bin.5,2,1,#fea873,1,1
GWHAQPQ00000000,2,1,#fea873,1,1
HMP_2012__SRS062540__bin.15,2,1,#fea873,1,1
CMC031.B.bin.r.24,2,1,#fea873,1,1
GWHAQTB00000000,2,1,#fea873,1,1
HMP_2012__SRS046623__bin.3,2,1,#fea873,1,1
FerrettiP_2018__CA_C10005MS2061SA_t0M15__bin.34,2,1,#fea873,1,1
MGYG000299044,2,1,#fea873,1,1
MGYG000299044,2,1,#fea873,1,1
HMP_2012__SRS022719__bin.15,2,1,#fea873,1,1
GWHARBA00000000,2,1,#fea873,1,1
GWHARSX00000000,2,1,#fea873,1,1
MGYG000298074,2,1,#fea873,1,1
GWHARKS00000000,2,1,#fea873,1,1
HMP_2012__SRS015537__bin.3,2,1,#fea873,1,1
GWHAREZ00000000,2,1,#fea873,1,1
GWHAQGL00000000,2,1,#fea873,1,1
HMP_2012__SRS023930__bin.23,2,1,#fea873,1,1
MGYG000298136,2,1,#fea873,1,1
ERS12516966.bin.r.17,2,1,#fea873,1,1
MGYG000298241,2,1,#fea873,1,1
GWHAPUX00000000,2,1,#fea873,1,1
MGYG000298511,2,1,#fea873,1,1
GWHAPVB00000000,2,1,#fea873,1,1
BritoIL_2016__WL.25.SA__bin.5,2,1,#fea873,1,1
GWHAREB00000000,2,1,#fea873,1,1
GWHAQMY00000000,2,1,#fea873,1,1
HMP_2012__SRS048791__bin.16,2,1,#fea873,1,1
ERS12516981.bin.r.37,2,1,#fea873,1,1
GWHARGN00000000,2,1,#fea873,1,1
GWHAQWV00000000,2,1,#fea873,1,1
GWHAQNX00000000,2,1,#fea873,1,1
GWHARFD00000000,2,1,#fea873,1,1
GWHARML00000000,2,1,#fea873,1,1
GWHAQDO00000000,2,1,#fea873,1,1
GWHARIL00000000,2,1,#fea873,1,1
GWHAQDR00000000,2,1,#fea873,1,1
GWHAPXG00000000,2,1,#fea873,1,1
ERS12516990.bin.r.29,2,1,#fea873,1,1
ERS12516990.bin.r.44,2,1,#fea873,1,1
GWHARDE00000000,2,1,#fea873,1,1
HMP_2012__SRS019073__bin.22,2,1,#fea873,1,1
GWHARPX00000000,2,1,#fea873,1,1
GWHAQJH00000000,2,1,#fea873,1,1
GWHARUZ00000000,2,1,#fea873,1,1
GWHAQYA00000000,2,1,#fea873,1,1
GWHARGS00000000,2,1,#fea873,1,1
GWHARNE00000000,2,1,#fea873,1,1
GWHAPTB00000000,2,1,#fea873,1,1
ERS12516992.bin.r.32,2,1,#fea873,1,1
GWHAREF00000000,2,1,#fea873,1,1
GWHAQNB00000000,2,1,#fea873,1,1
ERS3774384.bin.r.6,2,1,#fea873,1,1
CMC046.B.bin.r.47,2,1,#fea873,1,1
CMC012.B.bin.r.6,2,1,#fea873,1,1
ERS6955115.bin.r.6,2,1,#fea873,1,1
ERS12516963.bin.r.51,2,1,#fea873,1,1
GWHAQUK00000000,2,1,#fea873,1,1
ERS12516958.bin.r.9,2,1,#fea873,1,1
GWHARHS00000000,2,1,#fea873,1,1
GWHAQLV00000000,2,1,#fea873,1,1
GWHARVB00000000,2,1,#fea873,1,1
ERS6955154.bin.r.16,2,1,#fea873,1,1
