homd/ERR10228887.kraken2.homd_ci15.output.tsv	25360768	6593999
homd/ERR1474564.kraken2.homd_ci15.output.tsv	8797795	2218598
homd/ERR1474565.kraken2.homd_ci15.output.tsv	11954219	6381961
homd/ERR1474566.kraken2.homd_ci15.output.tsv	12179110	6442397
homd/ERR1474567.kraken2.homd_ci15.output.tsv	8952501	3867653
homd/ERR1474568.kraken2.homd_ci15.output.tsv	51958010	10815004
homd/ERR1474569.kraken2.homd_ci15.output.tsv	8073505	4427543
homd/ERR1474570.kraken2.homd_ci15.output.tsv	34222331	8956663
homd/ERR1474571.kraken2.homd_ci15.output.tsv	9900088	5573403
homd/ERR1474572.kraken2.homd_ci15.output.tsv	2282526	1097550
