Bin	Base	mean_damage	Study	primary_cluster	SampleID	library_treatment	library_polymerase
ERS6256726.bin.r.4	5	0.0505561797752809	Ottoni2021	1187	ERS6256726	None	PfuTurbo Cx Hotstart DNA
ERS6256727.bin.r.3	0	0.219154838709677	Ottoni2021	1187	ERS6256727	None	PfuTurbo Cx Hotstart DNA
ERS6256727.bin.r.3	1	0.153535483870968	Ottoni2021	1187	ERS6256727	None	PfuTurbo Cx Hotstart DNA
ERS6256727.bin.r.3	2	0.116161290322581	Ottoni2021	1187	ERS6256727	None	PfuTurbo Cx Hotstart DNA
ERS6256727.bin.r.3	3	0.094258064516129	Ottoni2021	1187	ERS6256727	None	PfuTurbo Cx Hotstart DNA
ERS6256727.bin.r.3	4	0.0763483870967742	Ottoni2021	1187	ERS6256727	None	PfuTurbo Cx Hotstart DNA
ERS6256727.bin.r.3	5	0.0689161290322581	Ottoni2021	1187	ERS6256727	None	PfuTurbo Cx Hotstart DNA
ERS6636085.bin.r.10	0	0.134563440860215	Fagernas2022	1187	ERS6636085	Half	PfuTurbo Cx Hotstart DNA
ERS6636085.bin.r.10	1	0.0083763440860215	Fagernas2022	1187	ERS6636085	Half	PfuTurbo Cx Hotstart DNA
ERS6636085.bin.r.10	2	0.00482150537634409	Fagernas2022	1187	ERS6636085	Half	PfuTurbo Cx Hotstart DNA
ERS6636085.bin.r.10	3	0.00418709677419355	Fagernas2022	1187	ERS6636085	Half	PfuTurbo Cx Hotstart DNA
ERS6636085.bin.r.10	4	0.00340215053763441	Fagernas2022	1187	ERS6636085	Half	PfuTurbo Cx Hotstart DNA
ERS6636085.bin.r.10	5	0.00246451612903226	Fagernas2022	1187	ERS6636085	Half	PfuTurbo Cx Hotstart DNA
ERS6636090.bin.r.6	0	0.0650180586907449	Fagernas2022	1190	ERS6636090	Half	PfuTurbo Cx Hotstart DNA
ERS6636090.bin.r.6	1	0.0073431151241535	Fagernas2022	1190	ERS6636090	Half	PfuTurbo Cx Hotstart DNA
ERS6636090.bin.r.6	2	0.00467494356659142	Fagernas2022	1190	ERS6636090	Half	PfuTurbo Cx Hotstart DNA
ERS6636090.bin.r.6	3	0.00391422121896163	Fagernas2022	1190	ERS6636090	Half	PfuTurbo Cx Hotstart DNA
ERS6636090.bin.r.6	4	0.00325959367945824	Fagernas2022	1190	ERS6636090	Half	PfuTurbo Cx Hotstart DNA
ERS6636090.bin.r.6	5	0.0023431151241535	Fagernas2022	1190	ERS6636090	Half	PfuTurbo Cx Hotstart DNA
ERS6636099.bin.r.15	0	0.0936779661016949	Fagernas2022	1187	ERS6636099	Half	PfuTurbo Cx Hotstart DNA
ERS6636099.bin.r.15	1	0.00679152542372881	Fagernas2022	1187	ERS6636099	Half	PfuTurbo Cx Hotstart DNA
ERS6636099.bin.r.15	2	0.00466949152542373	Fagernas2022	1187	ERS6636099	Half	PfuTurbo Cx Hotstart DNA
ERS6636099.bin.r.15	3	0.00559322033898305	Fagernas2022	1187	ERS6636099	Half	PfuTurbo Cx Hotstart DNA
ERS6636099.bin.r.15	4	0.00317627118644068	Fagernas2022	1187	ERS6636099	Half	PfuTurbo Cx Hotstart DNA
ERS6636099.bin.r.15	5	0.00317627118644068	Fagernas2022	1187	ERS6636099	Half	PfuTurbo Cx Hotstart DNA
ERS6636154.bin.r.1	0	0.100558139534884	Fagernas2022	1187	ERS6636154	Half	PfuTurbo Cx Hotstart DNA
ERS6636154.bin.r.1	1	0.00663178294573643	Fagernas2022	1187	ERS6636154	Half	PfuTurbo Cx Hotstart DNA
ERS6636154.bin.r.1	2	0.00546124031007752	Fagernas2022	1187	ERS6636154	Half	PfuTurbo Cx Hotstart DNA
ERS6636154.bin.r.1	3	0.00443798449612403	Fagernas2022	1187	ERS6636154	Half	PfuTurbo Cx Hotstart DNA
ERS6636154.bin.r.1	4	0.00314922480620155	Fagernas2022	1187	ERS6636154	Half	PfuTurbo Cx Hotstart DNA
ERS6636154.bin.r.1	5	0.00284302325581395	Fagernas2022	1187	ERS6636154	Half	PfuTurbo Cx Hotstart DNA
SRS11653538.bin.r.5	0	0.331115843270869	Quagliariello2022	1187	SRS11653538	None	AmpliTaq Gold DNA
SRS11653538.bin.r.5	1	0.226856899488927	Quagliariello2022	1187	SRS11653538	None	AmpliTaq Gold DNA
SRS11653538.bin.r.5	2	0.131023850085179	Quagliariello2022	1187	SRS11653538	None	AmpliTaq Gold DNA
SRS11653538.bin.r.5	3	0.0989114139693356	Quagliariello2022	1187	SRS11653538	None	AmpliTaq Gold DNA
SRS11653538.bin.r.5	4	0.0779710391822828	Quagliariello2022	1187	SRS11653538	None	AmpliTaq Gold DNA
SRS11653538.bin.r.5	5	0.0634974446337308	Quagliariello2022	1187	SRS11653538	None	AmpliTaq Gold DNA
SRS11653539.bin.r.1	0	0.391822259136213	Quagliariello2022	1187	SRS11653539	None	AmpliTaq Gold DNA
SRS11653539.bin.r.1	1	0.248174418604651	Quagliariello2022	1187	SRS11653539	None	AmpliTaq Gold DNA
SRS11653539.bin.r.1	2	0.148174418604651	Quagliariello2022	1187	SRS11653539	None	AmpliTaq Gold DNA
SRS11653539.bin.r.1	3	0.108599667774086	Quagliariello2022	1187	SRS11653539	None	AmpliTaq Gold DNA
SRS11653539.bin.r.1	4	0.0852873754152824	Quagliariello2022	1187	SRS11653539	None	AmpliTaq Gold DNA
SRS11653539.bin.r.1	5	0.0679202657807309	Quagliariello2022	1187	SRS11653539	None	AmpliTaq Gold DNA
SRS11653539.bin.r.4	0	0.332751072961373	Quagliariello2022	1190	SRS11653539	None	AmpliTaq Gold DNA
SRS11653539.bin.r.4	1	0.216	Quagliariello2022	1190	SRS11653539	None	AmpliTaq Gold DNA
SRS11653539.bin.r.4	2	0.125334763948498	Quagliariello2022	1190	SRS11653539	None	AmpliTaq Gold DNA
SRS11653539.bin.r.4	3	0.0890429184549356	Quagliariello2022	1190	SRS11653539	None	AmpliTaq Gold DNA
SRS11653539.bin.r.4	4	0.0707961373390558	Quagliariello2022	1190	SRS11653539	None	AmpliTaq Gold DNA
SRS11653539.bin.r.4	5	0.0594957081545064	Quagliariello2022	1190	SRS11653539	None	AmpliTaq Gold DNA
SRS11653545_22.0.refbinned	0	0.4918418230563	Quagliariello2022	1190	SRS11653545	None	AmpliTaq Gold DNA
SRS11653545_22.0.refbinned	1	0.325445040214477	Quagliariello2022	1190	SRS11653545	None	AmpliTaq Gold DNA
SRS11653545_22.0.refbinned	2	0.203301608579088	Quagliariello2022	1190	SRS11653545	None	AmpliTaq Gold DNA
SRS11653545_22.0.refbinned	3	0.144872654155496	Quagliariello2022	1190	SRS11653545	None	AmpliTaq Gold DNA
SRS11653545_22.0.refbinned	4	0.107242627345844	Quagliariello2022	1190	SRS11653545	None	AmpliTaq Gold DNA
SRS11653545_22.0.refbinned	5	0.0869678284182306	Quagliariello2022	1190	SRS11653545	None	AmpliTaq Gold DNA
SRS11653551.bin.r.3	0	0.403973509933775	Quagliariello2022	1190	SRS11653551	None	AmpliTaq Gold DNA
SRS11653551.bin.r.3	1	0.261112582781457	Quagliariello2022	1190	SRS11653551	None	AmpliTaq Gold DNA
SRS11653551.bin.r.3	2	0.160587196467991	Quagliariello2022	1190	SRS11653551	None	AmpliTaq Gold DNA
SRS11653551.bin.r.3	3	0.112498896247241	Quagliariello2022	1190	SRS11653551	None	AmpliTaq Gold DNA
SRS11653551.bin.r.3	4	0.0872207505518764	Quagliariello2022	1190	SRS11653551	None	AmpliTaq Gold DNA
SRS11653551.bin.r.3	5	0.0691699779249448	Quagliariello2022	1190	SRS11653551	None	AmpliTaq Gold DNA
SRS11653562.bin.r.1	0	0.489866228070175	Quagliariello2022	1190	SRS11653562	None	AmpliTaq Gold DNA
SRS11653562.bin.r.1	1	0.348149122807018	Quagliariello2022	1190	SRS11653562	None	AmpliTaq Gold DNA
SRS11653562.bin.r.1	2	0.228260964912281	Quagliariello2022	1190	SRS11653562	None	AmpliTaq Gold DNA
SRS11653562.bin.r.1	3	0.164701754385965	Quagliariello2022	1190	SRS11653562	None	AmpliTaq Gold DNA
SRS11653562.bin.r.1	4	0.131723684210526	Quagliariello2022	1190	SRS11653562	None	AmpliTaq Gold DNA
SRS11653562.bin.r.1	5	0.102243421052632	Quagliariello2022	1190	SRS11653562	None	AmpliTaq Gold DNA
SRS11653565.bin.r.1	0	0.456978494623656	Quagliariello2022	1190	SRS11653565	None	AmpliTaq Gold DNA
SRS11653565.bin.r.1	1	0.31905376344086	Quagliariello2022	1190	SRS11653565	None	AmpliTaq Gold DNA
SRS11653565.bin.r.1	2	0.202096774193548	Quagliariello2022	1190	SRS11653565	None	AmpliTaq Gold DNA
SRS11653565.bin.r.1	3	0.150806451612903	Quagliariello2022	1190	SRS11653565	None	AmpliTaq Gold DNA
SRS11653565.bin.r.1	4	0.120091397849462	Quagliariello2022	1190	SRS11653565	None	AmpliTaq Gold DNA
SRS11653565.bin.r.1	5	0.098989247311828	Quagliariello2022	1190	SRS11653565	None	AmpliTaq Gold DNA
SRS11653570.bin.r.1	0	0.292603846153846	Quagliariello2022	1190	SRS11653570	None	AmpliTaq Gold DNA
SRS11653570.bin.r.1	1	0.184853846153846	Quagliariello2022	1190	SRS11653570	None	AmpliTaq Gold DNA
SRS11653570.bin.r.1	2	0.1174	Quagliariello2022	1190	SRS11653570	None	AmpliTaq Gold DNA
SRS11653570.bin.r.1	3	0.0900038461538462	Quagliariello2022	1190	SRS11653570	None	AmpliTaq Gold DNA
SRS11653570.bin.r.1	4	0.0736076923076923	Quagliariello2022	1190	SRS11653570	None	AmpliTaq Gold DNA
SRS11653570.bin.r.1	5	0.0632807692307692	Quagliariello2022	1190	SRS11653570	None	AmpliTaq Gold DNA
SRS11653591.bin.r.2	0	0.462847006651885	Quagliariello2022	1190	SRS11653591	None	AmpliTaq Gold DNA
SRS11653591.bin.r.2	1	0.300880266075388	Quagliariello2022	1190	SRS11653591	None	AmpliTaq Gold DNA
SRS11653591.bin.r.2	2	0.19120177383592	Quagliariello2022	1190	SRS11653591	None	AmpliTaq Gold DNA
SRS11653591.bin.r.2	3	0.138884700665188	Quagliariello2022	1190	SRS11653591	None	AmpliTaq Gold DNA
SRS11653591.bin.r.2	4	0.10760310421286	Quagliariello2022	1190	SRS11653591	None	AmpliTaq Gold DNA
SRS11653591.bin.r.2	5	0.0897073170731707	Quagliariello2022	1190	SRS11653591	None	AmpliTaq Gold DNA
SRS11653594.bin.r.1	0	0.483229268292683	Quagliariello2022	1187	SRS11653594	None	AmpliTaq Gold DNA
SRS11653594.bin.r.1	1	0.332980487804878	Quagliariello2022	1187	SRS11653594	None	AmpliTaq Gold DNA
SRS11653594.bin.r.1	2	0.196136585365854	Quagliariello2022	1187	SRS11653594	None	AmpliTaq Gold DNA
SRS11653594.bin.r.1	3	0.139611382113821	Quagliariello2022	1187	SRS11653594	None	AmpliTaq Gold DNA
SRS11653594.bin.r.1	4	0.10670243902439	Quagliariello2022	1187	SRS11653594	None	AmpliTaq Gold DNA
SRS11653594.bin.r.1	5	0.0866065040650407	Quagliariello2022	1187	SRS11653594	None	AmpliTaq Gold DNA
SRS11653610.bin.r.3	0	0.463088628762542	Quagliariello2022	1187	SRS11653610	None	AmpliTaq Gold DNA
SRS11653610.bin.r.3	1	0.312765886287625	Quagliariello2022	1187	SRS11653610	None	AmpliTaq Gold DNA
SRS11653610.bin.r.3	2	0.199021739130435	Quagliariello2022	1187	SRS11653610	None	AmpliTaq Gold DNA
SRS11653610.bin.r.3	3	0.145229096989967	Quagliariello2022	1187	SRS11653610	None	AmpliTaq Gold DNA
SRS11653610.bin.r.3	4	0.11461872909699	Quagliariello2022	1187	SRS11653610	None	AmpliTaq Gold DNA
SRS11653610.bin.r.3	5	0.0946739130434783	Quagliariello2022	1187	SRS11653610	None	AmpliTaq Gold DNA
SRS15300786.bin.r.7	0	0.0347169312169312	Honap2023	1188	SRS15300786	Half	AmpliTaq Gold DNA
SRS15300786.bin.r.7	1	0.0034973544973545	Honap2023	1188	SRS15300786	Half	AmpliTaq Gold DNA
SRS15300786.bin.r.7	2	0.00303968253968254	Honap2023	1188	SRS15300786	Half	AmpliTaq Gold DNA
SRS15300786.bin.r.7	3	0.0025978835978836	Honap2023	1188	SRS15300786	Half	AmpliTaq Gold DNA
SRS15300786.bin.r.7	4	0.00178042328042328	Honap2023	1188	SRS15300786	Half	AmpliTaq Gold DNA
SRS15300786.bin.r.7	5	0.00201587301587302	Honap2023	1188	SRS15300786	Half	AmpliTaq Gold DNA
SRS15300787.bin.r.5	0	0.0456109725685786	Honap2023	1188	SRS15300787	Half	AmpliTaq Gold DNA
SRS15300787.bin.r.5	1	0.00356359102244389	Honap2023	1188	SRS15300787	Half	AmpliTaq Gold DNA
SRS15300787.bin.r.5	2	0.00322194513715711	Honap2023	1188	SRS15300787	Half	AmpliTaq Gold DNA
SRS15300787.bin.r.5	3	0.00260847880299252	Honap2023	1188	SRS15300787	Half	AmpliTaq Gold DNA
SRS15300787.bin.r.5	4	0.00195511221945137	Honap2023	1188	SRS15300787	Half	AmpliTaq Gold DNA
SRS15300787.bin.r.5	5	0.00197755610972569	Honap2023	1188	SRS15300787	Half	AmpliTaq Gold DNA
SRS15300788.bin.r.4	0	0.032843621399177	Honap2023	1188	SRS15300788	Half	AmpliTaq Gold DNA
SRS15300788.bin.r.4	1	0.00277777777777778	Honap2023	1188	SRS15300788	Half	AmpliTaq Gold DNA
SRS15300788.bin.r.4	2	0.00163786008230453	Honap2023	1188	SRS15300788	Half	AmpliTaq Gold DNA
SRS15300788.bin.r.4	3	0.00239506172839506	Honap2023	1188	SRS15300788	Half	AmpliTaq Gold DNA
SRS15300788.bin.r.4	4	0.00165843621399177	Honap2023	1188	SRS15300788	Half	AmpliTaq Gold DNA
SRS15300788.bin.r.4	5	0.00169135802469136	Honap2023	1188	SRS15300788	Half	AmpliTaq Gold DNA
SRS15300790.bin.r.1	0	0.0144733009708738	Honap2023	1188	SRS15300790	Half	AmpliTaq Gold DNA
SRS15300790.bin.r.1	1	0.00281553398058252	Honap2023	1188	SRS15300790	Half	AmpliTaq Gold DNA
SRS15300790.bin.r.1	2	0.0010752427184466	Honap2023	1188	SRS15300790	Half	AmpliTaq Gold DNA
SRS15300790.bin.r.1	3	0.00217961165048544	Honap2023	1188	SRS15300790	Half	AmpliTaq Gold DNA
SRS15300790.bin.r.1	4	0.000953883495145631	Honap2023	1188	SRS15300790	Half	AmpliTaq Gold DNA
SRS15300790.bin.r.1	5	0.00109708737864078	Honap2023	1188	SRS15300790	Half	AmpliTaq Gold DNA
SRS15300792.bin.r.2	0	0.0164666666666667	Honap2023	1187	SRS15300792	Half	AmpliTaq Gold DNA
SRS15300792.bin.r.2	1	0.00246666666666667	Honap2023	1187	SRS15300792	Half	AmpliTaq Gold DNA
SRS15300792.bin.r.2	2	0.00137777777777778	Honap2023	1187	SRS15300792	Half	AmpliTaq Gold DNA
SRS15300792.bin.r.2	3	0.00216666666666667	Honap2023	1187	SRS15300792	Half	AmpliTaq Gold DNA
SRS15300792.bin.r.2	4	0.00164444444444444	Honap2023	1187	SRS15300792	Half	AmpliTaq Gold DNA
SRS15300792.bin.r.2	5	0.00127777777777778	Honap2023	1187	SRS15300792	Half	AmpliTaq Gold DNA
SRS15300793.bin.r.2	0	0.0137096774193548	Honap2023	1188	SRS15300793	Half	AmpliTaq Gold DNA
SRS15300793.bin.r.2	1	0.00570967741935484	Honap2023	1188	SRS15300793	Half	AmpliTaq Gold DNA
SRS15300793.bin.r.2	2	0.00408602150537634	Honap2023	1188	SRS15300793	Half	AmpliTaq Gold DNA
SRS15300793.bin.r.2	3	0.00436559139784946	Honap2023	1188	SRS15300793	Half	AmpliTaq Gold DNA
SRS15300793.bin.r.2	4	0.00318279569892473	Honap2023	1188	SRS15300793	Half	AmpliTaq Gold DNA
SRS15300793.bin.r.2	5	0.0036236559139785	Honap2023	1188	SRS15300793	Half	AmpliTaq Gold DNA
SRS15300794.bin.r.1	0	0.0369484536082474	Honap2023	1188	SRS15300794	Half	AmpliTaq Gold DNA
SRS15300794.bin.r.1	1	0.00593814432989691	Honap2023	1188	SRS15300794	Half	AmpliTaq Gold DNA
SRS15300794.bin.r.1	2	0.00345360824742268	Honap2023	1188	SRS15300794	Half	AmpliTaq Gold DNA
SRS15300794.bin.r.1	3	0.0047319587628866	Honap2023	1188	SRS15300794	Half	AmpliTaq Gold DNA
SRS15300794.bin.r.1	4	0.00449484536082474	Honap2023	1188	SRS15300794	Half	AmpliTaq Gold DNA
SRS15300794.bin.r.1	5	0.00402061855670103	Honap2023	1188	SRS15300794	Half	AmpliTaq Gold DNA
SRS15300795.bin.r.10	0	0.0257295081967213	Honap2023	1188	SRS15300795	Half	AmpliTaq Gold DNA
SRS15300795.bin.r.10	1	0.00336065573770492	Honap2023	1188	SRS15300795	Half	AmpliTaq Gold DNA
SRS15300795.bin.r.10	2	0.00197540983606557	Honap2023	1188	SRS15300795	Half	AmpliTaq Gold DNA
SRS15300795.bin.r.10	3	0.00251639344262295	Honap2023	1188	SRS15300795	Half	AmpliTaq Gold DNA
SRS15300795.bin.r.10	4	0.00241803278688525	Honap2023	1188	SRS15300795	Half	AmpliTaq Gold DNA
SRS15300795.bin.r.10	5	0.00163114754098361	Honap2023	1188	SRS15300795	Half	AmpliTaq Gold DNA
SRS15300800.bin.r.2	0	0.0244328358208955	Honap2023	1187	SRS15300800	Half	AmpliTaq Gold DNA
SRS15300800.bin.r.2	1	0.00322388059701493	Honap2023	1187	SRS15300800	Half	AmpliTaq Gold DNA
SRS15300800.bin.r.2	2	0.00176119402985075	Honap2023	1187	SRS15300800	Half	AmpliTaq Gold DNA
SRS15300800.bin.r.2	3	0.00247761194029851	Honap2023	1187	SRS15300800	Half	AmpliTaq Gold DNA
SRS15300800.bin.r.2	4	0.00217910447761194	Honap2023	1187	SRS15300800	Half	AmpliTaq Gold DNA
SRS15300800.bin.r.2	5	0.002	Honap2023	1187	SRS15300800	Half	AmpliTaq Gold DNA
SRS15300800.bin.r.5	0	0.0226890756302521	Honap2023	1188	SRS15300800	Half	AmpliTaq Gold DNA
SRS15300800.bin.r.5	1	0.00321848739495798	Honap2023	1188	SRS15300800	Half	AmpliTaq Gold DNA
SRS15300800.bin.r.5	2	0.00154621848739496	Honap2023	1188	SRS15300800	Half	AmpliTaq Gold DNA
SRS15300800.bin.r.5	3	0.00226890756302521	Honap2023	1188	SRS15300800	Half	AmpliTaq Gold DNA
SRS15300800.bin.r.5	4	0.00208403361344538	Honap2023	1188	SRS15300800	Half	AmpliTaq Gold DNA
SRS15300800.bin.r.5	5	0.0013109243697479	Honap2023	1188	SRS15300800	Half	AmpliTaq Gold DNA
SRS15300801.bin.r.8	0	0.0227327586206897	Honap2023	1188	SRS15300801	Half	AmpliTaq Gold DNA
SRS15300801.bin.r.8	1	0.00349137931034483	Honap2023	1188	SRS15300801	Half	AmpliTaq Gold DNA
SRS15300801.bin.r.8	2	0.00181034482758621	Honap2023	1188	SRS15300801	Half	AmpliTaq Gold DNA
SRS15300801.bin.r.8	3	0.00229310344827586	Honap2023	1188	SRS15300801	Half	AmpliTaq Gold DNA
SRS15300801.bin.r.8	4	0.00186206896551724	Honap2023	1188	SRS15300801	Half	AmpliTaq Gold DNA
SRS15300801.bin.r.8	5	0.00161206896551724	Honap2023	1188	SRS15300801	Half	AmpliTaq Gold DNA
SRS15300802.bin.r.12	0	0.0601497005988024	Honap2023	1188	SRS15300802	Half	AmpliTaq Gold DNA
SRS15300802.bin.r.12	1	0.00478443113772455	Honap2023	1188	SRS15300802	Half	AmpliTaq Gold DNA
SRS15300802.bin.r.12	2	0.00378443113772455	Honap2023	1188	SRS15300802	Half	AmpliTaq Gold DNA
SRS15300802.bin.r.12	3	0.00284431137724551	Honap2023	1188	SRS15300802	Half	AmpliTaq Gold DNA
SRS15300802.bin.r.12	4	0.00309580838323353	Honap2023	1188	SRS15300802	Half	AmpliTaq Gold DNA
SRS15300802.bin.r.12	5	0.00253892215568862	Honap2023	1188	SRS15300802	Half	AmpliTaq Gold DNA
SRS15300802.bin.r.16	0	0.0604166666666667	Honap2023	1187	SRS15300802	Half	AmpliTaq Gold DNA
SRS15300802.bin.r.16	1	0.00198958333333333	Honap2023	1187	SRS15300802	Half	AmpliTaq Gold DNA
SRS15300802.bin.r.16	2	0.00128125	Honap2023	1187	SRS15300802	Half	AmpliTaq Gold DNA
SRS15300802.bin.r.16	3	0.00155555555555556	Honap2023	1187	SRS15300802	Half	AmpliTaq Gold DNA
SRS15300802.bin.r.16	4	0.00172569444444444	Honap2023	1187	SRS15300802	Half	AmpliTaq Gold DNA
SRS15300802.bin.r.16	5	0.00145486111111111	Honap2023	1187	SRS15300802	Half	AmpliTaq Gold DNA
SRS15300805.bin.r.15	0	0.0623333333333333	Honap2023	1188	SRS15300805	Half	AmpliTaq Gold DNA
SRS15300805.bin.r.15	1	0.00503030303030303	Honap2023	1188	SRS15300805	Half	AmpliTaq Gold DNA
SRS15300805.bin.r.15	2	0.00377777777777778	Honap2023	1188	SRS15300805	Half	AmpliTaq Gold DNA
SRS15300805.bin.r.15	3	0.00351515151515152	Honap2023	1188	SRS15300805	Half	AmpliTaq Gold DNA
SRS15300805.bin.r.15	4	0.00283838383838384	Honap2023	1188	SRS15300805	Half	AmpliTaq Gold DNA
SRS15300805.bin.r.15	5	0.00287878787878788	Honap2023	1188	SRS15300805	Half	AmpliTaq Gold DNA
SRS15300807.bin.r.6	0	0.0393218390804598	Honap2023	1188	SRS15300807	Half	AmpliTaq Gold DNA
SRS15300807.bin.r.6	1	0.00314942528735632	Honap2023	1188	SRS15300807	Half	AmpliTaq Gold DNA
SRS15300807.bin.r.6	2	0.00145689655172414	Honap2023	1188	SRS15300807	Half	AmpliTaq Gold DNA
SRS15300807.bin.r.6	3	0.00367816091954023	Honap2023	1188	SRS15300807	Half	AmpliTaq Gold DNA
SRS15300807.bin.r.6	4	0.00185057471264368	Honap2023	1188	SRS15300807	Half	AmpliTaq Gold DNA
SRS15300807.bin.r.6	5	0.000655172413793104	Honap2023	1188	SRS15300807	Half	AmpliTaq Gold DNA
SRS15300808.bin.r.3	0	0.0188877005347594	Honap2023	1188	SRS15300808	Half	AmpliTaq Gold DNA
SRS15300808.bin.r.3	1	0.0053903743315508	Honap2023	1188	SRS15300808	Half	AmpliTaq Gold DNA
SRS15300808.bin.r.3	2	0.00229946524064171	Honap2023	1188	SRS15300808	Half	AmpliTaq Gold DNA
SRS15300808.bin.r.3	3	0.00272727272727273	Honap2023	1188	SRS15300808	Half	AmpliTaq Gold DNA
SRS15300808.bin.r.3	4	0.0027379679144385	Honap2023	1188	SRS15300808	Half	AmpliTaq Gold DNA
SRS15300808.bin.r.3	5	0.00247058823529412	Honap2023	1188	SRS15300808	Half	AmpliTaq Gold DNA
SRS15300811.bin.r.16	0	0.0154	Honap2023	1188	SRS15300811	Half	AmpliTaq Gold DNA
SRS15300811.bin.r.16	1	0.00351	Honap2023	1188	SRS15300811	Half	AmpliTaq Gold DNA
SRS15300811.bin.r.16	2	0.00207	Honap2023	1188	SRS15300811	Half	AmpliTaq Gold DNA
SRS15300811.bin.r.16	3	0.00252	Honap2023	1188	SRS15300811	Half	AmpliTaq Gold DNA
SRS15300811.bin.r.16	4	0.00214	Honap2023	1188	SRS15300811	Half	AmpliTaq Gold DNA
SRS15300811.bin.r.16	5	0.00186	Honap2023	1188	SRS15300811	Half	AmpliTaq Gold DNA
SRS3078091.bin.r.1	0	0.146211796246649	Mann2018	1188	SRS3078091	None	PfuTurbo Cx Hotstart DNA
SRS3078091.bin.r.1	1	0.0893914209115281	Mann2018	1188	SRS3078091	None	PfuTurbo Cx Hotstart DNA
SRS3078091.bin.r.1	2	0.0534718498659517	Mann2018	1188	SRS3078091	None	PfuTurbo Cx Hotstart DNA
SRS3078091.bin.r.1	3	0.0439115281501341	Mann2018	1188	SRS3078091	None	PfuTurbo Cx Hotstart DNA
SRS3078091.bin.r.1	4	0.036798927613941	Mann2018	1188	SRS3078091	None	PfuTurbo Cx Hotstart DNA
SRS3078091.bin.r.1	5	0.032597855227882	Mann2018	1188	SRS3078091	None	PfuTurbo Cx Hotstart DNA
SRS3078091.bin.r.12	0	0.143557416267943	Mann2018	1190	SRS3078091	None	PfuTurbo Cx Hotstart DNA
SRS3078091.bin.r.12	1	0.092677033492823	Mann2018	1190	SRS3078091	None	PfuTurbo Cx Hotstart DNA
SRS3078091.bin.r.12	2	0.0527775119617225	Mann2018	1190	SRS3078091	None	PfuTurbo Cx Hotstart DNA
SRS3078091.bin.r.12	3	0.0435215311004785	Mann2018	1190	SRS3078091	None	PfuTurbo Cx Hotstart DNA
SRS3078091.bin.r.12	4	0.0389736842105263	Mann2018	1190	SRS3078091	None	PfuTurbo Cx Hotstart DNA
SRS3078091.bin.r.12	5	0.0305789473684211	Mann2018	1190	SRS3078091	None	PfuTurbo Cx Hotstart DNA
SRS3078097.bin.r.8	0	0.116280742459397	Mann2018	1190	SRS3078097	None	PfuTurbo Cx Hotstart DNA
SRS3078097.bin.r.8	1	0.0712180974477958	Mann2018	1190	SRS3078097	None	PfuTurbo Cx Hotstart DNA
SRS3078097.bin.r.8	2	0.0366798143851508	Mann2018	1190	SRS3078097	None	PfuTurbo Cx Hotstart DNA
SRS3078097.bin.r.8	3	0.026877030162413	Mann2018	1190	SRS3078097	None	PfuTurbo Cx Hotstart DNA
SRS3078097.bin.r.8	4	0.0228120649651972	Mann2018	1190	SRS3078097	None	PfuTurbo Cx Hotstart DNA
SRS3078097.bin.r.8	5	0.0189953596287703	Mann2018	1190	SRS3078097	None	PfuTurbo Cx Hotstart DNA
SRS3078158.bin.r.1	0	0.117445754716981	Mann2018	1188	SRS3078158	None	PfuTurbo Cx Hotstart DNA
SRS3078158.bin.r.1	1	0.0867594339622642	Mann2018	1188	SRS3078158	None	PfuTurbo Cx Hotstart DNA
SRS3078158.bin.r.1	2	0.0644410377358491	Mann2018	1188	SRS3078158	None	PfuTurbo Cx Hotstart DNA
SRS3078158.bin.r.1	3	0.0570872641509434	Mann2018	1188	SRS3078158	None	PfuTurbo Cx Hotstart DNA
SRS3078158.bin.r.1	4	0.0537075471698113	Mann2018	1188	SRS3078158	None	PfuTurbo Cx Hotstart DNA
SRS3078158.bin.r.1	5	0.046747641509434	Mann2018	1188	SRS3078158	None	PfuTurbo Cx Hotstart DNA
SRS3078160.bin.r.7	0	0.0272863534675615	Mann2018	1188	SRS3078160	None	KAPA HiFi Uracil+
SRS3078160.bin.r.7	1	0.0127360178970917	Mann2018	1188	SRS3078160	None	KAPA HiFi Uracil+
SRS3078160.bin.r.7	2	0.00668008948545861	Mann2018	1188	SRS3078160	None	KAPA HiFi Uracil+
SRS3078160.bin.r.7	3	0.00593959731543624	Mann2018	1188	SRS3078160	None	KAPA HiFi Uracil+
SRS3078160.bin.r.7	4	0.00770693512304251	Mann2018	1188	SRS3078160	None	KAPA HiFi Uracil+
SRS3078160.bin.r.7	5	0.00697986577181208	Mann2018	1188	SRS3078160	None	KAPA HiFi Uracil+
SRS3078163.bin.r.14	0	0.101757660167131	Mann2018	1187	SRS3078163	None	PfuTurbo Cx Hotstart DNA
SRS3078163.bin.r.14	1	0.078866295264624	Mann2018	1187	SRS3078163	None	PfuTurbo Cx Hotstart DNA
SRS3078163.bin.r.14	2	0.0588161559888579	Mann2018	1187	SRS3078163	None	PfuTurbo Cx Hotstart DNA
SRS3078163.bin.r.14	3	0.0513314763231198	Mann2018	1187	SRS3078163	None	PfuTurbo Cx Hotstart DNA
SRS3078163.bin.r.14	4	0.0427604456824513	Mann2018	1187	SRS3078163	None	PfuTurbo Cx Hotstart DNA
